SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE_x,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_x,AMT_ANNUITY_x,AMT_GOODS_PRICE_x,NAME_TYPE_SUITE_x,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START_x,HOUR_APPR_PROCESS_START_x,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,SK_ID_PREV,NAME_CONTRACT_TYPE_y,AMT_ANNUITY_y,AMT_APPLICATION,AMT_CREDIT_y,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE_y,WEEKDAY_APPR_PROCESS_START_y,HOUR_APPR_PROCESS_START_y,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE_y,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL,id_modified
262502,1,Cash loans,F,N,Y,2,67500.0,67500.0,5427.0,67500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-11490,-1244,-2293.0,-3276,,1,1,1,1,1,0,Private service staff,4.0,2,2,FRIDAY,13,0,0,0,0,0,0,Self-employed,,0.4387160543942522,0.1884895337951677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1527.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1141101,Revolving loans,14625.0,0.0,292500.0,,,FRIDAY,10,Y,1,,,,XAP,Refused,-1127,XNA,HC,,Refreshed,XNA,Cards,x-sell,Country-wide,55,Consumer electronics,0.0,XNA,Card X-Sell,,,,,,,
238160,0,Cash loans,F,N,N,0,112500.0,450000.0,25834.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.008575,-20474,-13039,-13984.0,-3882,,1,1,0,1,1,0,,1.0,2,2,TUESDAY,17,0,0,0,0,1,1,Industry: type 9,,0.6653770247239791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2482.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1361766,Consumer loans,8577.765,76495.5,84069.0,0.0,76495.5,WEDNESDAY,13,Y,1,0.0,,,XAP,Approved,-1098,Cash through the bank,XAP,Family,Refreshed,Computers,POS,XNA,Country-wide,4000,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1064.0,-734.0,-764.0,-750.0,0.0,
318049,0,Cash loans,F,Y,Y,1,135000.0,112068.0,11214.0,99000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.01885,-15243,-6659,-4000.0,-4732,64.0,1,1,0,1,0,0,Core staff,3.0,2,2,TUESDAY,16,0,0,0,0,0,0,School,0.7515415228392488,0.4975418003230163,0.6832688314232291,,0.1545,0.9776,0.6940000000000001,0.0636,0.0,0.2759,0.1667,0.2083,0.0338,0.0916,0.1063,,0.1941,,0.1604,0.9777,0.706,0.0642,0.0,0.2759,0.1667,0.2083,0.0345,0.1001,0.1107,,0.2055,,0.1545,0.9776,0.6981,0.0641,0.0,0.2759,0.1667,0.2083,0.0344,0.0932,0.1082,,0.1982,reg oper spec account,block of flats,0.1258,"Stone, brick",No,5.0,0.0,5.0,0.0,-1154.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,2232182,Cash loans,8981.145,112500.0,146799.0,,112500.0,WEDNESDAY,9,Y,1,,,,XNA,Refused,-1154,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,,,,,,,
364822,0,Cash loans,F,N,Y,0,162000.0,1021707.0,33894.0,882000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.032561,-21624,365243,-10019.0,-4358,,1,0,0,1,0,0,,2.0,1,1,WEDNESDAY,18,0,0,0,0,0,0,XNA,,0.7487104721075025,0.3457848024695955,0.2196,0.1144,0.9861,,,0.24,0.1034,0.625,,,,0.2317,,0.0101,0.2237,0.1187,0.9861,,,0.2417,0.1034,0.625,,,,0.2414,,0.0107,0.2217,0.1144,0.9861,,,0.24,0.1034,0.625,,,,0.2359,,0.0103,,block of flats,0.1845,"Stone, brick",No,3.0,0.0,3.0,0.0,-1636.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,1282084,Consumer loans,14390.145,65871.0,69349.5,0.0,65871.0,SATURDAY,12,Y,1,0.0,,,XAP,Approved,-823,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,3135,Consumer electronics,6.0,high,POS household with interest,365243.0,-792.0,-642.0,-792.0,-786.0,0.0,
384383_2,0,Cash loans,F,N,Y,0,193500.0,1113399.0,47304.0,945000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-22992,365243,-5250.0,-1213,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.7220950011326667,0.7047064232963289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-1228.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0,1534666,Revolving loans,9000.0,675000.0,382500.0,,675000.0,FRIDAY,10,N,0,,,,XAP,Refused,-12,XNA,HC,Children,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,,
246763,0,Cash loans,F,N,Y,1,72000.0,162000.0,10674.0,162000.0,Unaccompanied,Working,Secondary / secondary special,Separated,With parents,0.026392,-9822,-265,-4074.0,-1648,,1,1,0,1,0,0,Sales staff,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,Self-employed,0.153845851967167,0.4687773860691232,,0.0722,,0.9776,,,0.0,0.1379,0.1667,,,,0.057,,0.0,0.0735,,0.9777,,,0.0,0.1379,0.1667,,,,0.0594,,0.0,0.0729,,0.9776,,,0.0,0.1379,0.1667,,,,0.058,,0.0,,block of flats,0.0448,"Stone, brick",No,2.0,0.0,2.0,0.0,-24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2084498,Cash loans,,0.0,0.0,,,MONDAY,9,Y,1,,,,XNA,Canceled,-12,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,
134327,1,Cash loans,M,N,Y,1,121500.0,450000.0,27324.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-10448,-605,-1771.0,-3049,,1,1,0,1,0,0,Low-skill Laborers,3.0,2,2,SATURDAY,12,0,0,0,0,0,0,Construction,,0.2035192872885952,0.7001838506835805,0.0928,0.0126,0.9871,0.8232,0.0126,0.0,0.2069,0.1667,0.2083,0.1107,0.0756,0.0777,0.0,0.0,0.0945,0.013,0.9871,0.8301,0.0127,0.0,0.2069,0.1667,0.2083,0.1133,0.0826,0.0809,0.0,0.0,0.0937,0.0126,0.9871,0.8256,0.0127,0.0,0.2069,0.1667,0.2083,0.1127,0.077,0.079,0.0,0.0,reg oper account,block of flats,0.068,Panel,No,7.0,0.0,7.0,0.0,-693.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2639612,Cash loans,,0.0,0.0,,,TUESDAY,13,Y,1,,,,XNA,Canceled,-200,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,
441124,0,Cash loans,F,N,Y,0,135000.0,877500.0,47731.5,877500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-20425,365243,-5540.0,-3976,,1,0,0,1,0,0,,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,XNA,,0.7032210424767592,0.3910549766342248,0.132,0.1106,0.9866,,,0.04,0.0345,0.3333,,,,0.0852,,0.0654,0.1345,0.1148,0.9866,,,0.0403,0.0345,0.3333,,,,0.0888,,0.0692,0.1332,0.1106,0.9866,,,0.04,0.0345,0.3333,,,,0.0868,,0.0667,,block of flats,0.0813,"Stone, brick",No,5.0,2.0,5.0,2.0,-394.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1373653,Consumer loans,4526.55,19750.5,21379.5,0.0,19750.5,SUNDAY,17,Y,1,0.0,,,XAP,Approved,-27,Cash through the bank,XAP,Unaccompanied,Refreshed,Computers,POS,XNA,Country-wide,1000,Consumer electronics,6.0,high,POS household with interest,365243.0,365243.0,153.0,365243.0,365243.0,1.0,
150080,1,Cash loans,F,N,N,1,90000.0,101880.0,10053.0,90000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.003813,-13244,-3541,-4431.0,-4014,,1,1,0,1,0,0,Medicine staff,3.0,2,2,FRIDAY,6,0,0,0,0,0,0,Medicine,,0.3242601263585788,0.3944954053123993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2202580,Cash loans,15709.95,225000.0,273406.5,,225000.0,THURSDAY,13,Y,1,,,,XNA,Refused,-862,XNA,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,high,Cash Street: high,,,,,,,
236507,0,Cash loans,M,N,Y,0,103500.0,314055.0,16164.0,238500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-10357,-1986,-9.0,-2991,,1,1,0,1,0,0,,2.0,2,2,SUNDAY,8,0,0,0,0,1,1,Business Entity Type 3,,0.6019534089554641,0.3842068130556564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-1219.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,1100036,Consumer loans,5148.72,21996.0,18072.0,4500.0,21996.0,MONDAY,18,Y,1,0.2171233869798463,,,XAP,Approved,-2869,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,36,Connectivity,4.0,low_normal,POS mobile with interest,365243.0,-2838.0,-2748.0,-2748.0,-2723.0,1.0,
208061,0,Cash loans,F,N,N,0,157500.0,755190.0,30078.0,675000.0,Other_A,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.018801,-17722,-869,-4027.0,-1265,,1,1,0,1,0,0,Sales staff,1.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Self-employed,0.7385628821002964,0.5472854730223544,,0.0619,0.0593,0.9762,0.6736,0.026,0.0,0.1034,0.1667,0.2083,0.0577,0.0504,0.0513,0.0,0.0,0.063,0.0616,0.9762,0.6864,0.0262,0.0,0.1034,0.1667,0.2083,0.059,0.0551,0.0535,0.0,0.0,0.0625,0.0593,0.9762,0.6779999999999999,0.0262,0.0,0.1034,0.1667,0.2083,0.0587,0.0513,0.0523,0.0,0.0,reg oper account,block of flats,0.0546,Panel,No,5.0,0.0,5.0,0.0,-2460.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1910331,Consumer loans,7452.495,76495.5,66244.5,15300.0,76495.5,SUNDAY,15,Y,1,0.2043435291048557,,,XAP,Approved,-2460,Cash through the bank,XAP,Children,Repeater,Consumer Electronics,POS,XNA,Country-wide,972,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2429.0,-2159.0,-2159.0,-2152.0,1.0,
347973,0,Cash loans,M,N,N,0,112500.0,342000.0,14431.5,342000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-16634,-254,-9228.0,-170,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.6196826156596049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-576.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1859475,Revolving loans,,0.0,0.0,,,THURSDAY,14,Y,1,,,,XAP,Canceled,-204,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,,
187845,0,Cash loans,F,N,Y,0,180000.0,1644255.0,43501.5,1372500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.006852,-20459,-5826,-4580.0,-4017,,1,1,0,1,0,0,Medicine staff,2.0,3,3,SUNDAY,8,0,0,0,0,0,0,Government,,0.3368257514307428,0.4507472818545589,0.0155,,0.9662,,,,0.069,0.0417,,,,0.0078,,0.0,0.0158,,0.9662,,,,0.069,0.0417,,,,0.0081,,0.0,0.0156,,0.9662,,,,0.069,0.0417,,,,0.008,,0.0,,block of flats,0.0114,Wooden,No,0.0,0.0,0.0,0.0,-1478.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,2672888,Consumer loans,19373.085,180450.0,174375.0,18045.0,180450.0,SATURDAY,8,Y,1,0.102134110043371,,,XAP,Approved,-1478,Cash through the bank,XAP,Family,New,Clothing and Accessories,POS,XNA,Stone,108,Clothing,10.0,low_normal,POS industry with interest,365243.0,-1447.0,-1177.0,-1177.0,-1169.0,0.0,
448991,0,Cash loans,F,N,Y,0,202500.0,841500.0,24732.0,841500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.018209,-23558,365243,-8076.0,-3996,,1,0,0,1,0,0,,1.0,3,3,WEDNESDAY,8,0,0,0,0,0,0,XNA,,0.5444340848086848,0.4740512892789932,0.0722,0.0767,0.9841,0.7824,0.0088,0.0,0.1379,0.1667,0.2083,0.0329,0.0588,0.0665,0.0,0.0,0.0735,0.0795,0.9841,0.7909,0.0089,0.0,0.1379,0.1667,0.2083,0.0336,0.0643,0.0693,0.0,0.0,0.0729,0.0767,0.9841,0.7853,0.0088,0.0,0.1379,0.1667,0.2083,0.0335,0.0599,0.0677,0.0,0.0,reg oper account,block of flats,0.0641,Panel,No,1.0,0.0,1.0,0.0,-205.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1026187,Consumer loans,21069.72,197325.0,214254.0,0.0,197325.0,MONDAY,12,Y,1,0.0,,,XAP,Approved,-205,Cash through the bank,XAP,Family,New,Clothing and Accessories,POS,XNA,Stone,100,Clothing,12.0,middle,POS industry with interest,365243.0,-175.0,155.0,365243.0,365243.0,1.0,
181543,0,Cash loans,F,N,Y,0,90000.0,598401.0,17626.5,499500.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.004849,-22056,365243,-9374.0,-4109,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.5385162419545794,0.3170317785834444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1523.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,2395320,Consumer loans,6647.355,60210.0,58657.5,6021.0,60210.0,SATURDAY,13,Y,1,0.1013847934574296,,,XAP,Approved,-1523,Cash through the bank,XAP,Children,New,Consumer Electronics,POS,XNA,Country-wide,1200,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-1492.0,-1222.0,-1222.0,-1214.0,0.0,
447027,0,Cash loans,F,Y,Y,0,225000.0,900000.0,38133.0,900000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-21436,365243,-3612.0,-1705,3.0,1,0,0,1,0,0,,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,XNA,0.7404767747111582,0.6558513938530508,0.3927738606031339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-946.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1275137,Cash loans,42552.855,1354500.0,1515415.5,,1354500.0,MONDAY,8,Y,1,,,,XNA,Refused,-764,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,,
363408,0,Cash loans,F,Y,Y,0,225000.0,1341490.5,44464.5,1098000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-20275,-1973,-8782.0,-3423,12.0,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,Self-employed,0.7649346717501848,0.6967968603845445,0.4241303111942548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1626.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1799767,Cash loans,50867.55,900000.0,952272.0,,900000.0,FRIDAY,10,Y,1,,,,XNA,Approved,-746,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-716.0,-26.0,-266.0,-260.0,1.0,
277892,0,Cash loans,F,N,Y,2,247500.0,860112.0,33606.0,742500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-12733,-1765,-2797.0,-2792,,1,1,0,1,0,0,Laborers,4.0,2,2,TUESDAY,14,0,0,0,0,1,1,Insurance,0.5048356716804749,0.2422132100106209,0.4188542886233217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-473.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,2556639,Consumer loans,5194.665,13941.0,14310.0,0.0,13941.0,FRIDAY,15,Y,1,0.0,,,XAP,Approved,-473,Cash through the bank,XAP,,New,Consumer Electronics,POS,XNA,Country-wide,2160,Consumer electronics,3.0,middle,POS household with interest,365243.0,-442.0,-382.0,-382.0,-380.0,0.0,
415220,0,Cash loans,F,N,Y,0,135000.0,398016.0,22977.0,360000.0,Children,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-23623,365243,-7586.0,-4067,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,XNA,0.6637228131280455,0.052658238580629,0.445396241560834,0.0711,0.0544,0.9906,0.8708,0.0293,0.0,0.2069,0.1667,0.2083,0.0456,0.0572,0.0743,0.0039,0.0419,0.0725,0.0565,0.9906,0.8759,0.0296,0.0,0.2069,0.1667,0.2083,0.0466,0.0624,0.0774,0.0039,0.0443,0.0718,0.0544,0.9906,0.8725,0.0295,0.0,0.2069,0.1667,0.2083,0.0464,0.0581,0.0756,0.0039,0.0427,reg oper account,block of flats,0.0835,"Stone, brick",No,0.0,0.0,0.0,0.0,-1919.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0,1757737,Cash loans,,0.0,0.0,,,FRIDAY,16,Y,1,,,,XNA,Canceled,-355,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,
305661,0,Cash loans,M,Y,Y,0,180000.0,521280.0,27423.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.009334,-12922,-2744,-1829.0,-4608,0.0,1,1,0,1,1,1,Security staff,1.0,2,2,THURSDAY,17,0,1,1,0,1,1,Business Entity Type 2,0.3515564958203162,0.6143757598762958,0.7281412993111438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-927.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1712954,Cash loans,25996.365,337500.0,384277.5,,337500.0,FRIDAY,17,Y,1,,,,XNA,Refused,-853,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,high,Cash Street: high,,,,,,,
255447,0,Cash loans,M,Y,Y,0,225000.0,67765.5,7663.5,58500.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.025164,-13604,-5006,-2817.0,-4959,7.0,1,1,0,0,0,1,Core staff,1.0,2,2,MONDAY,11,0,0,0,0,0,0,Bank,0.5270892595308544,0.5025549015400966,0.4974688893052743,0.1938,0.1091,0.9955,0.9388,0.0733,0.16,0.1379,0.375,0.0417,0.1382,0.1513,0.1777,0.0309,0.0324,0.1975,0.1132,0.9955,0.9412,0.074,0.1611,0.1379,0.375,0.0417,0.1414,0.1653,0.1851,0.0311,0.0343,0.1957,0.1091,0.9955,0.9396,0.0738,0.16,0.1379,0.375,0.0417,0.1406,0.1539,0.1809,0.0311,0.0331,reg oper spec account,block of flats,0.1466,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0,1501856,Cash loans,,0.0,0.0,,,THURSDAY,11,Y,1,,,,XNA,Refused,-417,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,
193935,0,Cash loans,F,N,Y,0,135000.0,719946.0,50238.0,643500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032,-17857,-280,-4255.0,-1406,,1,1,0,1,0,0,Security staff,2.0,2,2,WEDNESDAY,3,0,0,0,0,0,0,Business Entity Type 3,,0.3655941902609197,0.5298898341969072,,,0.9796,,,,0.1379,0.1667,,,,,,,,,0.9796,,,,0.1379,0.1667,,,,,,,,,0.9796,,,,0.1379,0.1667,,,,,,,,block of flats,0.0713,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0,2068217,Cash loans,69356.25,2250000.0,2517300.0,,2250000.0,THURSDAY,3,Y,1,,,,XNA,Refused,-153,Cash through the bank,LIMIT,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,,
